Time,BTC_Price,ETH _Price,Ripple_Price,Num,Miner's_Revenue,Transaction_Vol,Exchange_Vol,Gold_Price,MSCI_World,Average_Block_Size
2020/3/16,5012.927388,110.3490587,0.140329692,18273650,7889846.941,201009885.7,1829202303,1504.65,1702.79,1.193453008
2020/3/17,5416.754711,117.7834638,0.149379197,18273987.5,8477516.575,379747427.5,1553039642,1472.35,1772.93,1.231597098
2020/3/18,5392.487836,117.6833437,0.147030661,18276225,6941254.719,222784693,1087150158,1506,1682.25,1.16499282
2020/3/19,6203.551632,137.357503,0.165787604,18277912.5,7981376.242,246280973.4,1203126599,1480.7,1694.45,1.306641869
2020/3/20,6174.149476,131.5323233,0.155794642,18279262.5,9446456.658,343510892,2081996655,1504.45,1650.94,1.264478073
2020/3/21,6175.831022,132.5116334,0.158069424,18279500,9873966.128,382708757.2,647373597.9,#N/A,#N/A,1.108333782
2020/3/22,5830.56098,122.4420555,0.148012084,18282162.5,9996191.207,161732857.5,707671399.2,#N/A,#N/A,0.843088583
2020/3/23,6486.408657,135.5897706,0.15887089,18283475,8912695.388,155141963.1,1055238675,1494.5,1602.11,1.160538375
2020/3/24,6775.057619,139.4147922,0.163148905,18285000,11290318.11,284307011,1896290041,1599.5,1742.61,1.170288614
2020/3/25,6689.969013,136.095512,0.161692532,18286475,8111093.565,284016940.7,939872246.7,1620.95,1785.99,1.125291511
2020/3/26,6754.460336,138.6082155,0.176688103,18288562.5,13691118.21,226038996.8,982877530,1620.1,1875.56,1.135452525
2020/3/27,6490.795415,133.6816147,0.178004358,18290525,13411241.26,97401178.96,1213708785,1621.2,1827.17,1.110375026
2020/3/28,6231.81989,131.0277665,0.175639917,18291925,10989618.93,148443297.9,606386218.7,#N/A,#N/A,0.910426519
2020/3/29,5904.857587,125.1787455,0.163491148,18294125,11822813.29,142726744.9,579110788.1,#N/A,#N/A,0.769856338
2020/3/30,6436.9057,132.9023205,0.171970775,18295875,11637863.38,103365161.6,1063117757,1624.45,1870.48,1.055633204
2020/3/31,6432.383242,133.5081334,0.174651618,18296062.5,13165642.83,186301830.9,1183183833,1604.65,1852.73,1.025871107
2020/4/1,6643.110009,135.8548065,0.175452739,18299837.5,12386579.19,89947515.05,861593745.7,1594.25,1781.27,1.11369449
2020/4/2,6792.742222,141.1517466,0.17816912,18301587.5,13018917.41,168238042.7,1112746186,1588.05,1803.07,1.115204471
2020/4/3,6751.902552,141.7272113,0.179430599,18303337.5,11436511.55,279129046.5,996027773.8,1609.75,1776.86,1.148502318
2020/4/4,6859.989169,144.3362827,0.181335415,18305100,13560678,165881487,461924504.6,#N/A,#N/A,1.077272732
2020/4/5,6790.812473,142.972633,0.179385561,18307100,14957634.88,95099723,446883068.9,#N/A,#N/A,0.769681286
2020/4/6,7298.173745,169.6097243,0.196956069,18309037.5,11485342.68,61737463.09,1903887716,1636.6,1881.48,1.164635859
2020/4/7,7187.593337,164.2172595,0.192626267,18311237.5,15735459.96,215734110.4,1534435754,1652.2,1895.04,1.137403304
2020/4/8,7372.194764,173.2947843,0.202193047,18312612.5,13302461.42,180411336,959560031.9,1649.05,1940.08,1.116311861
2020/4/9,7299.579188,170.2836049,0.198913314,18314800,14241012.63,143615580.9,2311484768,1662.5,1970.67,1.069383357
2020/4/10,6859.822675,157.5505982,0.187646896,18316987.5,14368680.59,118207885.7,1101942938,#N/A,1971.95,0.900077294
2020/4/11,6883.182229,158.4316493,0.187910963,18318750,13917060.69,170978168.4,467888135.7,#N/A,#N/A,0.784763679
2020/4/12,6978.666287,160.6493033,0.19086642,18320937.5,13349664.71,59502005.48,408486669.6,#N/A,#N/A,0.80040198
2020/4/13,6863.575533,157.1986286,0.188398741,18322700,14683700.73,112654904.1,1124828314,#N/A,1956.75,0.929310292
2020/4/14,6875.538503,159.0061584,0.186311645,18324887.5,14587959.14,170118314.5,824353875.2,1715.85,2006.81,0.988374018
2020/4/15,6625.475775,152.9511407,0.180760084,18327075,14558871.74,107004164.2,1009167505,1712.25,1960.2,1.176886651
2020/4/16,7127.792282,172.9704403,0.191187409,18328825,13495677.83,112529486.1,1278047927,1717.85,1964.33,1.111490403
2020/4/17,7081.395198,172.2322206,0.190312296,18330587.5,11584618.69,256066115.1,1073444828,1693.15,2017.51,1.286230614
2020/4/18,7262.792344,188.1094149,0.19552944,18332775,14261973.78,114895300.8,519833202.1,#N/A,#N/A,1.150726076
2020/4/19,7150.244215,181.2308144,0.190315206,18334525,13731416.21,80410551.44,458165164.1,#N/A,#N/A,0.97585277
2020/4/20,6853.273415,171.0137633,0.181926414,18336275,14513595.73,64645648.47,999366645.3,1684.95,1994.03,1.049269988
2020/4/21,6870.423699,171.4892329,0.18399001,18338500,13280755.5,151878158.1,1086827837,1678.6,1932.25,1.068249134
2020/4/22,7123.65692,182.5818042,0.188298131,18339812.5,11597010.06,90394537.9,950788113,1702.65,1968.27,1.031391221
2020/4/23,7488.605165,185.6463264,0.192587156,18341562.5,13203833.92,102205556,1287058107,1727.55,1974.38,1.287894373
2020/4/24,7506.443316,187.6218413,0.193164581,18343762.5,14000287.8,202186228.2,1901237346,1727.25,1987.65,1.273850389
2020/4/25,7537.738209,193.7852019,0.19410066,18345075,13029925.92,130187406,588383800.4,#N/A,#N/A,1.239612485
2020/4/26,7684.068522,197.0624403,0.197031924,18346837.5,13360910.33,50386100.44,477350119.7,#N/A,#N/A,1.072414613
2020/4/27,7777.491519,196.5657087,0.197530969,18348600,13997087.9,82965485.7,1244890679,1717.25,2022.49,1.179406794
2020/4/28,7769.899698,197.4664126,0.216033998,18350787.5,15084394.04,118631651.9,1057322602,1708.1,2023.35,1.215701039
2020/4/29,8761.83717,215.3839521,0.226545791,18352550,15737371.44,102426644,3184852306,1706,2070.76,1.195938752
2020/4/30,8652.410991,206.8848653,0.21212266,18354337.5,16397343.77,471328360.4,2685333577,1716.75,2052.85,1.268807178
2020/5/1,8855.535258,212.7136178,0.21815425,18356137.5,17578400.01,479861000,1977433108,1673.05,2004.79,1.250539879
2020/5/2,8977.281705,214.1338706,0.223667751,18357887.5,17019209.54,209464777.2,650315089,#N/A,#N/A,1.341512074
2020/5/3,8896.795638,210.0905753,0.219605604,18360087.5,19630255.34,111964108.7,798356910.6,#N/A,#N/A,1.19645581
2020/5/4,8881.954305,206.9619266,0.218151507,18361837.5,17898623.63,175862717.8,1301213021,1703.7,1997.75,1.086099006
2020/5/5,8985.879599,204.885417,0.216418551,18364025,18282730.76,186639007.4,1158788355,1696.3,2018.11,1.204144266
2020/5/6,9266.813073,202.7360756,0.21506706,18365825,20611754.96,182897440.3,1639157503,1698.9,2007.6,1.210363383
2020/5/7,9993.753177,212.9909728,0.218837009,18367575,18246780.7,286155701.8,1938783579,1688.65,2026.12,1.31399202
2020/5/8,9859.323605,212.4131289,0.219330433,18369337.5,18271845.62,500733651.2,2581331592,#N/A,2061.89,1.274328599
2020/5/9,9577.338922,210.7748711,0.217133592,18371087.5,17375844,336643471.8,1891310409,#N/A,#N/A,1.292073691
2020/5/10,8715.033293,187.5424868,0.1970945,18373287.5,19252835.58,206048387.2,1160570548,#N/A,#N/A,1.246688794
2020/5/11,8591.652884,185.7153723,0.192585372,18375031.25,17168436.34,536864808.3,1697952429,1698.8,2060.7,1.283646981
2020/5/12,8817.250681,189.8184594,0.197255025,18375906.25,8950520.334,524377414,1902634190,1703.45,2034.06,1.279955788
2020/5/13,9322.997202,199.9380226,0.202148563,18376787.5,7822621.054,217646788.1,1840743653,1699.85,1998.48,1.296750555
2020/5/14,9801.269488,203.532877,0.204169522,18377443.75,8245134.851,235919563.6,1256024235,1716.4,1999.89,1.323246377
2020/5/15,9326.875859,195.1219803,0.198294819,18378100,8969982.477,332519067.9,1570409120,1734.85,2008.41,1.272443528
2020/5/16,9395.475389,200.8197662,0.199958286,18378975,8429266.327,303595865.3,904101584.2,#N/A,#N/A,1.262686357
2020/5/17,9682.532481,207.0725769,0.20135162,18379631.25,7112392.242,116707143.6,554234698.8,#N/A,#N/A,1.327792324
2020/5/18,9726.850022,214.7481625,0.205067071,18380525,9800851.106,176082868.2,1522447448,1756.9,2069,1.352731383
2020/5/19,9754.201462,213.8204667,0.204740533,18381187.5,8879553.758,230169746.6,1324908762,1735.25,2061.37,1.333283061
2020/5/20,9515.70255,209.8047931,0.201656843,18381843.75,8810740.963,228306109.2,1698883645,1750.05,2092.03,1.327850148
2020/5/21,9068.801229,198.917557,0.194452621,18382718.75,9450405.201,231513104,1827598465,1732.8,2074.1,1.295657931
2020/5/22,9161.815034,207.0636777,0.200165536,18383375,7770388.924,302921371.1,1309276220,1732.45,2071.9,1.297051252
2020/5/23,9183.662125,206.9061973,0.199063563,18384031.25,7843058.63,137706362.8,659872561.7,#N/A,#N/A,1.278850555
2020/5/24,8806.230657,202.3763064,0.194152734,18384906.25,7286826.339,69573042.35,981745455.3,#N/A,#N/A,1.41277356
2020/5/25,8909.192582,204.292245,0.196283383,18385562.5,7689659.793,151515271.1,2386079966,#N/A,2081.83,1.2793314
2020/5/26,8835.137253,200.8604892,0.193715407,18386437.5,7687822.768,151521072.3,1028006698,1722.75,2114.27,1.307555581
2020/5/27,9169.057439,207.4980038,0.197417728,18387337.5,9241012.007,120113139,1653961345,1705.15,2136.9,1.34352729
2020/5/28,9568.261853,219.378571,0.200386982,18387993.75,8457127.388,148428061,1299498648,1723.3,2148.33,1.281801489
2020/5/29,9432.413333,220.7848263,0.197482197,18388875,8526743.19,193513827.7,1652605318,1725.65,2147.88,1.270912551
2020/5/30,9691.680491,243.5724013,0.206897975,18389750,9913195.966,144086661.4,726174719.7,#N/A,#N/A,1.245524103
2020/5/31,9433.943847,231.4440475,0.2021632,18390843.75,9542417.459,132752538.8,1560857802,#N/A,#N/A,1.05190532
2020/6/1,10199.13505,249.074953,0.211422373,18391725,8910754.391,99233158.44,2405059314,1734.8,2163.92,1.269376455
2020/6/2,9512.346533,237.1796326,0.202516359,18392381.25,8941264.807,280975718,2689299632,1740.25,2187.09,1.283667217
2020/6/3,9642.2734,243.9341395,0.203817014,18393256.25,9081230.369,429398121.5,1367910769,1717.6,2222.54,1.282827432
2020/6/4,9813.360679,243.647766,0.204559456,18394131.25,9764314.2,128440438.9,1754810884,1706.45,2218.5,1.236471563
2020/6/5,9641.891623,240.312976,0.203016993,18395450,11573082.69,183077760.7,1798108013,1709.55,2266.76,1.042586804
2020/6/6,9668.670539,242.0197003,0.203714821,18396562.5,12477168.4,139993515.4,578237010.3,#N/A,#N/A,0.793185082
2020/6/7,9747.580111,244.3846435,0.203145155,18397656.25,9821022.765,74040583.55,500851759.6,#N/A,#N/A,0.861702465
2020/6/8,9769.342361,245.9683036,0.203915172,18398537.5,10379765.62,129391452.9,1476953361,1692,2288.04,1.151651278
2020/6/9,9779.422166,244.326141,0.20165503,18399637.5,10182263.04,111353754.6,1189532513,1707.5,2275.28,1.176594881
2020/6/10,9888.444175,247.7048795,0.202721723,18400512.5,10401186.39,153220784.2,1185046065,1717.65,2267.36,1.080857506
2020/6/11,9277.451169,230.9044009,0.188369593,18401825,11473619.15,158586968.1,2319865800,1731.9,2154.44,1.382471195
2020/6/12,9456.161533,237.1624427,0.192749332,18402700,9866334.581,321867038.6,1189940933,1735.85,2164.46,1.355473221
2020/6/13,9461.333799,238.0904079,0.192371493,18403800,9622452.784,132333533.7,576532445.7,#N/A,#N/A,1.067535646
2020/6/14,9342.955635,232.1372771,0.190390332,18404906.25,10380781.54,51803750.58,459031700.9,#N/A,#N/A,0.825322441
2020/6/15,9441.383211,231.1978397,0.192728982,18405781.25,8280410.6,63632383.61,1689895109,1710.4,2171.44,1.129341761
2020/6/16,9520.091948,235.1366212,0.192192878,18406668.75,9617963.21,244968165,1657379523,1728.35,2219.1,1.22310094
2020/6/17,9448.693561,233.687851,0.193101862,18407550,8709273.108,138860025.7,1698265607,1717.3,2217.9,1.271521826
2020/6/18,9389.990766,231.3310989,0.189994327,18408206.25,7714420.955,124106956.1,1191197355,1732.65,2215.64,1.249730742
2020/6/19,9285.991583,228.778224,0.186941618,18409081.25,8736099.478,74041735.81,2333210102,1728.55,2208.97,1.284985049
2020/6/20,9357.292464,228.9198308,0.187989801,18409956.25,8238014.002,109732841.9,580481419.6,#N/A,#N/A,1.107477416
2020/6/21,9284.769372,227.5790336,0.185750823,18410837.5,9006615.206,57461731.85,536969560.5,#N/A,#N/A,0.981158459
2020/6/22,9684.620185,243.2207582,0.189740769,18411725,8923565.201,36882860.07,1369587320,1745.45,2217.82,1.103866923
2020/6/23,9611.725998,242.921219,0.188736715,18412818.75,9964641.895,134494787.1,2158044284,1756.6,2236.04,1.304964854
2020/6/24,9292.943544,234.8237534,0.183560973,18413693.75,8594577.459,102289235.3,1668568263,1775.7,2180.12,1.288159849
2020/6/25,9247.121432,232.4214207,0.181552278,18414568.75,8504016.548,178365905.8,1809758026,1758.55,2193.4,1.253759667
2020/6/26,9159.437772,229.6941674,0.182743246,18415675,9950436.658,166531113.6,1982165061,1762.1,2157.19,1.186091189
2020/6/27,9002.165617,220.699442,0.175304594,18416550,8059992.059,141780368.3,598209748,#N/A,#N/A,1.105369536
2020/6/28,9108.065675,224.4434607,0.176810987,18417425,8666896.613,92221683.83,602227413.2,#N/A,#N/A,0.9017818
2020/6/29,9184.247366,228.0203414,0.17737508,18418300,8562734.803,59501520.56,1094780887,1768.8,2176.44,1.248924407
2020/6/30,9143.967585,225.7227548,0.175262094,18419175,8801310.462,100083941,964046737.9,1770.7,2201.79,1.189839531
2020/7/1,9241.339612,231.1459185,0.176752426,18420281.25,10124055.94,63158022.98,1468279709,1787.4,2211.27,1.295763333
2020/7/2,9094.387287,226.7015054,0.174998648,18421156.25,9907317.704,98873138.81,1329290846,1771.85,2227.65,1.133437396
2020/7/3,9066.690697,225.0988548,0.176163129,18422256.25,9873738.207,107207537.5,1162725811,1774.65,2226.39,1.198966086
2020/7/4,9126.219555,228.8662721,0.177983624,18423350,9203934.106,57803290.99,598371117.1,#N/A,#N/A,1.037606389
2020/7/5,9079.614018,227.6672683,0.176943447,18424225,9453537.181,38839661.83,511532010.2,#N/A,#N/A,0.921691712
2020/7/6,9338.942591,241.1790812,0.188497281,18425331.25,9573702.526,50720848.73,1413260028,1774.4,2264.29,1.227644104
2020/7/7,9252.158733,239.0134296,0.184915461,18426212.5,9827305.846,113743420,1265052644,1775.5,2243.17,1.103862236
2020/7/8,9434.567956,246.8441157,0.20442687,18427087.5,9269106.007,95242533.96,1582500913,1799.35,2252.64,1.247866834
2020/7/9,9231.502348,241.6518186,0.202198684,18428193.75,10324012.45,121129125.4,1383313673,1812.45,2240.73,1.267096006
2020/7/10,9285.221015,241.0337001,0.198913763,18429293.75,9821730.664,98869845.96,1239897770,1805.75,2259.6,1.208174025
2020/7/11,9237.171008,239.3070406,0.201305768,18430168.75,9308390.998,79818144.58,576572385.6,#N/A,#N/A,1.091070692
2020/7/12,9289.097977,241.3095912,0.200664688,18431043.75,9012154.571,30014745.73,481367498.7,#N/A,#N/A,0.979820947
2020/7/13,9236.622501,239.3263738,0.198550966,18432137.5,8910800.363,42610639.38,1354265482,1808.05,2253.76,1.143550707
2020/7/14,9260.356987,240.6388179,0.19921628,18433018.75,9003009.805,78223034.34,1245429103,1798.2,2270.69,1.259092438
2020/7/15,9196.725559,238.3814396,0.197179202,18433893.75,8552242.709,88249714.54,1239461868,1809.3,2298.78,1.313624087
2020/7/16,9132.592312,233.5496741,0.193915569,18434768.75,8476261.345,83393685.66,1266988570,1804.6,2288.81,1.276772463
2020/7/17,9156.46871,232.8454272,0.194519753,18435425,7439212.406,88531436.7,1100985769,1802.9,2293.92,1.264411822
2020/7/18,9175.905309,235.909915,0.199960374,18436306.25,8257260.544,71682525.59,699138625.6,#N/A,#N/A,1.276202185
2020/7/19,9218.842311,239.3581458,0.199774142,18436968.75,8030628.817,29934693.31,635003579.1,#N/A,#N/A,1.332783611
2020/7/20,9167.190568,236.3612563,0.194735155,18437843.75,8809861.149,32799397.98,1056788377,1810.3,2312.95,1.287877816
2020/7/21,9388.57435,245.2505954,0.19917638,18438718.75,8215338.734,59994848.86,1326906299,1823.2,2321.55,1.290345384
2020/7/22,9531.25743,264.1991695,0.204000213,18439593.75,9764974.368,114760459.1,1606938398,1851,2327.76,1.260738632
2020/7/23,9609.166715,275.2238125,0.208061704,18440468.75,9402091.579,103269918.1,1733033896,1882.35,2308.12,1.293743603
2020/7/24,9548.100727,279.9075344,0.204464085,18441562.5,10810915.04,168395155,1581504621,1893.85,2291.58,1.314238963
2020/7/25,9702.45279,305.4021525,0.214655441,18442443.75,9515131.312,128787740.3,895321520.4,#N/A,#N/A,1.370815563
2020/7/26,9933.906554,311.0399735,0.215527753,18443325,10587041.6,83145125.8,1009262428,#N/A,#N/A,1.343587361
2020/7/27,11046.50833,323.2338869,0.224977855,18444206.25,11099308.3,169823595.6,2520983909,1940.55,2311.62,1.28513553
2020/7/28,10944.61298,318.0155372,0.231232657,18445081.25,12037341.11,569642411.6,2732598812,1931.65,2299.91,1.280557683
2020/7/29,11115.77128,318.0259459,0.243503721,18446175,12189404.75,352662968.6,2066537370,1954.35,2319.71,1.283028885
2020/7/30,11135.39073,335.9640829,0.245494309,18446831.25,11301864.7,253835681.1,1893559565,1952.2,2304.01,1.287137022
2020/7/31,11338.19734,346.1799923,0.259443031,18447925,12639960.42,201165672.4,2132382807,1974.7,2304.98,1.299889137
2020/8/1,11797.58213,387.1858854,0.291860524,18448800,11439834.23,222815243.1,1282524246,#N/A,#N/A,1.287825234
2020/8/2,11094.02068,372.1806717,0.287640136,18449675,11205874.85,240815459,1161811696,#N/A,#N/A,1.353125277
2020/8/3,11236.09568,385.4878124,0.309274056,18450550,12873862.58,289592847.8,2630857377,1972.95,2324.08,1.326875364
2020/8/4,11202.65191,390.6628647,0.300909679,18451643.75,11438679.08,159671026.5,1514661049,1972.25,2336.82,1.310942876
2020/8/5,11721.43847,400.6011961,0.302837695,18452300,10806917.39,122455803.8,1382305624,2034.45,2355.94,1.267972853
2020/8/6,11769.30911,393.9959325,0.303211897,18453393.75,13771270.44,182136390.2,2122100339,2049.15,2359.89,1.277008282
2020/8/7,11598.96906,380.3300539,0.294899045,18454275,12898632.94,203809369.9,1897594214,2061.5,2355.97,1.301960691
2020/8/8,11743.00864,392.3601765,0.293878043,18455150,11292366.65,215793133.7,957307311.3,#N/A,#N/A,1.327259739
2020/8/9,11680.51737,389.1831574,0.287993176,18456243.75,12105371.36,86008564.67,819746332.1,#N/A,#N/A,1.250962391
2020/8/10,11870.36954,395.4078524,0.294527173,18456900,11774383.19,59683346.89,2038494057,2030.3,2360.87,1.249095445
2020/8/11,11392.64409,379.111339,0.283466321,18457993.75,12966824.45,218397180.7,1833511323,1996.6,2359.47,1.285126143
2020/8/12,11575.51247,387.2081748,0.28222691,18458868.75,12684820.61,249861736.8,1622537211,1931.7,2391.8,1.300253535
2020/8/13,11773.44812,424.7994601,0.293937112,18459962.5,11879252.3,141688775.6,1705063981,1931,2390.08,1.207145844
2020/8/14,11774.40825,438.0768656,0.300230484,18460843.75,13709961.99,161732026.4,2293744967,1948.3,2384.2,1.264694557
2020/8/15,11866.91036,432.6091984,0.299619458,18461943.75,12537672.54,131449767,1090367766,#N/A,#N/A,1.229856109
2020/8/16,11899.64275,432.9391728,0.302075891,18462825,12130221.32,101333020.3,923018319.3,#N/A,#N/A,1.147488007
2020/8/17,12315.76242,432.8414642,0.316684282,18463700,10390360.22,63773670.15,2046439654,1949.85,2393.97,1.268331056
2020/8/18,11992.696,423.3463321,0.302978931,18464581.25,12747409.95,253521339.7,2363375057,2005.15,2399.37,1.245246229
2020/8/19,11736.84906,406.8794278,0.290123698,18465456.25,11920459.63,217771115.2,1951302614,1993.15,2394.47,1.294059855
2020/8/20,11867.52034,416.2597876,0.292183422,18466331.25,12309250.39,208815095.8,1599895180,1928.05,2389.15,1.265249952
2020/8/21,11524.69895,387.240605,0.279296746,18467206.25,12988330.81,96746302.16,1516606231,1932.85,2392.11,1.344396961
2020/8/22,11682.28915,395.9125213,0.285491524,18468087.5,11060458.29,153928937,947590518.4,#N/A,#N/A,1.318342846
2020/8/23,11665.60927,391.9476074,0.285699203,18468962.5,12250514.72,85029155.46,694626473.1,#N/A,#N/A,1.251878968
2020/8/24,11771.40805,408.7921995,0.289206087,18470062.5,11845489.15,39027595.4,1349526577,1947.55,2417.05,1.166158577
2020/8/25,11358.45432,383.6049697,0.277618633,18470725,10414543.57,75749356.94,1571905464,1925.45,2422.95,1.318086656
2020/8/26,11472.04912,386.3438174,0.276877101,18471600,11345447.78,168869325.9,1606738709,1918.5,2446.05,1.302465423
2020/8/27,11314.67374,382.3491505,0.263968018,18472481.25,10690122.01,104337127.4,1582727808,1938.8,2442.79,1.26882631
2020/8/28,11527.88303,395.0397298,0.271688076,18473581.25,13003916.08,152064701.9,2013696414,1955.85,2456.86,1.302147368
2020/8/29,11490.76235,400.3681656,0.274552846,18474456.25,11257775.01,125753228.7,936108106.1,#N/A,#N/A,1.328303404
2020/8/30,11698.97583,428.1964379,0.282604889,18475112.5,9959939.365,48056174.59,1092133418,#N/A,#N/A,1.310540197
2020/8/31,11678.34823,436.0907694,0.282265516,18476212.5,12191565.47,54121905.84,2351032935,#N/A,2455.51,1.171316933
2020/9/1,11970.36486,480.7491759,0.296651573,18477087.5,12943722.05,102290923.4,2357189691,1987.95,2467.25,1.273975422
2020/9/2,11414.52093,441.2141341,0.276552625,18477968.75,12071209.2,176627448.5,2108369094,1969,2494.1,1.293518292
2020/9/3,10261.49441,383.542585,0.247867718,18478843.75,10387319.33,265432700.7,2195667067,1934.1,2425.78,1.295405659
2020/9/4,10471.96641,386.669076,0.254618999,18479725,10521917.64,361418115.4,2512517216,1937.6,2399.6,1.300009081
2020/9/5,10128.64359,331.4200885,0.235804398,18480606.25,10426131.58,310980390.2,1263375219,#N/A,#N/A,1.276079518
2020/9/6,10253.2999,353.2271296,0.240107459,18481481.25,10418304.67,222072428.2,942632672.8,#N/A,#N/A,1.421785773
2020/9/7,10367.87835,352.806469,0.241989866,18482587.5,12203310.68,89153592.59,1747148282,1928.4,2408.05,1.280486143
2020/9/8,10108.63545,336.7165581,0.236002315,18483462.5,10676168.87,153205856.5,1706304708,1920.6,2354.41,1.249473174
2020/9/9,10223.11141,352.0539486,0.238996307,18484556.25,10385265.13,194156867.1,1479239534,1928.4,2393.75,1.194565423
2020/9/10,10334.63073,367.3808676,0.242933182,18485431.25,11342158.76,113383268.7,1510201426,1944.8,2367.8,1.333325968
2020/9/11,10387.02074,373.9666158,0.243016478,18486312.5,9984827.137,147055601.3,1615058495,1944.5,2368.14,1.328602123
2020/9/12,10436.97783,386.2160551,0.247502706,18487412.5,11755971.41,101653161.4,855809354.8,#N/A,#N/A,1.060539071
2020/9/13,10322.52361,365.6416078,0.241859369,18488506.25,11038733.64,57857607.94,786517189.8,#N/A,#N/A,0.938489469
2020/9/14,10662.71991,375.8010037,0.24555957,18489606.25,12485219.77,81937985.72,1641329658,1942.3,2396.37,1.160497602
2020/9/15,10779.38102,363.9365957,0.242912685,18490481.25,11329376.27,143525658.6,1675152817,1963.55,2407.97,1.172355218
2020/9/16,10968.32055,365.3220762,0.247353363,18491356.25,11397006.21,135273030.3,1875402238,1964.8,2403.5,1.309139768
2020/9/17,10936.29275,389.446111,0.252412476,18492450,12881875.6,154480376.6,1728645381,1936.1,2383.54,1.268264388
2020/9/18,10920.11284,382.2616763,0.249648014,18493543.75,12027086.74,117116914.3,1937356457,1954.75,2367.99,1.153905552
2020/9/19,11073.77955,385.2465697,0.251291564,18494418.75,10777756.11,88269394.26,1020812737,#N/A,#N/A,1.249747779
2020/9/20,10921.2181,371.2070257,0.246131731,18495512.5,10041684.8,54811966.39,845867147.7,#N/A,#N/A,1.093970106
2020/9/21,10455.37996,342.4563905,0.23190348,18496387.5,10351909.52,69233310.91,1618550494,1930.9,2329.49,1.206441297
2020/9/22,10519.83916,343.5036625,0.232655951,18497043.75,9208013.415,193630537.9,1620744901,1903.1,2343.39,1.286297791
2020/9/23,10233.29957,320.5885909,0.22136629,18497918.75,10252434.96,99403513.65,1930400509,1888.1,2305.57,1.287952528
2020/9/24,10739.04271,349.144016,0.232936956,18498793.75,9928235.839,124490884.2,2038281714,1850.75,2300.3,1.258397307
2020/9/25,10683.63058,351.7139624,0.241718486,18499912.5,12502201.35,124807106.5,1904178399,1870.05,2326.85,1.348089142
2020/9/26,10742.03042,354.6010458,0.241688052,18500793.75,10759364.73,129716552.9,794309819.7,#N/A,#N/A,1.312045573
2020/9/27,10758.82429,356.1219928,0.242188516,18501900,10713359.14,48519033.92,789919236,#N/A,#N/A,1.01567023
2020/9/28,10727.37505,355.459934,0.242093949,18502556.25,9531618.971,50063044.87,1644928782,1850.95,2366.41,1.244179667
2020/9/29,10841.14274,359.7014398,0.242999479,18503437.5,10337349.26,109557462.4,1756325730,1882.4,2359.63,1.274256454
2020/9/30,10772.35177,359.9767525,0.24159862,18504531.25,11484361.34,89865245.23,1561125507,1883.4,2367.27,1.324411436
2020/10/1,10606.61733,352.360856,0.23797907,18505187.5,9416443.243,89894642.89,1674944662,1895.55,2380.02,1.300792403
2020/10/2,10570.10568,345.8012795,0.233917184,18506062.5,10232863.85,183013787.4,2283910067,1906.4,2362.41,1.291145963
2020/10/3,10555.70543,346.6529689,0.233089004,18506943.75,10855303.17,150343724.5,846455550.5,#N/A,#N/A,1.324275397
2020/10/4,10665.61862,352.3394002,0.248064778,18508037.5,11055916.22,31477196.12,634742572.5,#N/A,#N/A,1.219977316
2020/10/5,10772.6356,353.1917802,0.24993416,18508925,10710768.43,31512003.1,1343799081,1899.65,2403.5,1.199752821
2020/10/6,10596.37355,340.1035199,0.24528865,18509806.25,10054284.61,78412225.05,1385299160,1912.5,2382.57,1.300707385
2020/10/7,10667.19439,341.159964,0.248277227,18510681.25,11193916.29,103826838.3,1847973952,1888,2409.39,1.278854629
2020/10/8,10902.52936,350.5274964,0.251330359,18511562.5,12084850.91,102699834.1,1564119347,1891.35,2427.36,1.22370558
2020/10/9,11074.10368,366.247891,0.253308247,18512656.25,10965183.36,142856446.7,2052602360,1912.4,2447.76,1.313543986
2020/10/10,11302.85429,371.2828051,0.254276355,18513537.5,11127194.86,120551930.6,1149403530,#N/A,#N/A,1.298188839
2020/10/11,11378.26253,374.1454062,0.255286995,18514418.75,10659930.88,97927463.15,651622749.4,#N/A,#N/A,1.066880514
2020/10/12,11548.40156,387.6709687,0.255766255,18515293.75,11515021.1,60215827.9,1519550415,1919.8,2477.92,1.184181315
2020/10/13,11434.96878,381.5442746,0.256306049,18516393.75,12872175.63,166313556.3,1713107902,1920.8,2464.18,1.257751488
2020/10/14,11417.10811,378.828993,0.249249739,18517275,11605343.5,117568933.3,1641335688,1896.45,2453.61,1.136457477
2020/10/15,11502.58124,377.5029103,0.245759295,18518156.25,11814116.19,93932070.95,1656087274,1891.7,2435.93,1.261410596
2020/10/16,11338.98718,366.2999499,0.240318289,18519031.25,11742282.09,111854678.1,1735871118,1908.2,2440.14,1.21563509
2020/10/17,11362.80222,368.3182694,0.240754978,18520131.25,11674223.52,109053461.6,694375228.6,#N/A,#N/A,1.029741242
2020/10/18,11489.62257,377.9216524,0.242033324,18520787.5,8982105.737,34142836.4,564810368.5,#N/A,#N/A,1.083029592
2020/10/19,11745.81197,379.4630285,0.246155509,18521668.75,9776921.355,29716243.88,1621572966,1910,2417.69,1.27557052
2020/10/20,11929.45725,368.8438627,0.243758523,18522543.75,11710523.41,139587584.3,1656442476,1906.35,2422.71,1.226298278
2020/10/21,12848.49062,392.4731642,0.251606908,18523425,11562043.14,167903083,2381891958,1918.95,2417.83,1.297150062
